,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_CH,no_CC,no_CN,no_CO,no_CYH,no_CYC,no_CYN,no_CYO,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_mull_d,orb_stdev_mull_p,orb_charge_loew_s,orb_charge_loew_p,orb_charge_loew_d,orb_stdev_loew_p,BO_loew_sum,BO_loew_av,BO_mayer_sum,BO_mayer_av,mayer_VA
63,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,2,-0.536514058,24.2965,4.265744766,2,2,0,0,4,2,0,0,245.397,-84.306,23.825,-0.18749213,1.266654728,16.752,-0.08386,-0.044168,3.039804,2.964191,0.076471,0.049058604,2.750751,3.019626,0.250805,0.045827478,3.9592,0.9898,3.952,0.988,3.9609
64,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,3,-0.812224338,26.7255,4.284299825,2,2,0,0,4,2,0,0,246.03,-87.368,33.95,-0.014020619,1.018781936,25.3435,-0.078306,-0.043077,3.042204,2.959155,0.07365,0.054733404,2.757459,3.022572,0.241495,0.055612804,3.9391,0.984775,3.9399,0.984975,3.9279
65,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,4,-1.357942321,31.1225,4.247566951,2,2,0,0,4,2,0,0,245.891,-91.626,25.867,-0.572737465,1.943840984,15.6965,-0.122071,-0.066742,3.062647,2.974736,0.081088,0.048313817,2.770255,3.021181,0.252882,0.037785235,3.969,0.99225,3.9439,0.985975,3.9478
66,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,1,-1.67506914,32.3675,4.12874593,2,2,0,0,4,2,0,0,246.67,-93.65,29.818,-0.630089208,2.063481731,17.6665,-0.100882,-0.06025,3.06722,2.956235,0.074229,0.048540786,2.779328,3.023554,0.236753,0.057640682,3.9764,0.9941,3.9476,0.9869,3.9271
67,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,2,-1.172690589,30.7135,4.176710944,2,2,0,0,4,2,0,0,247.836,-93.162,42.729,-0.38847153,1.595010216,27.897,-0.106958,-0.005544,3.093458,2.950158,0.060806,0.05550259,2.775853,3.008642,0.203805,0.073133526,3.8874,0.97185,3.9386,0.98465,3.934
68,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,3,-0.769587988,26.3505,4.149408896,2,2,0,0,4,2,0,0,246.315,-87.278,28.201,0.019892912,0.973650838,21.291,-0.079672,-0.027429,3.06411,2.945444,0.067283,0.057464196,2.763699,3.020592,0.223691,0.054433687,3.942,0.9855,3.9398,0.98495,3.9253
69,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,4,-1.97047142,35.4595,4.157410698,2,2,0,0,4,2,0,0,245.607,-95.679,24.419,-0.457307834,1.719407312,15.5225,-0.116203,-0.089199,3.064447,2.962233,0.085889,0.049241396,2.778691,3.024488,0.263208,0.023837656,4.0099,1.002475,3.9429,0.985725,3.9217
70,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,1,0.052292844,18.5305,4.132402404,2,2,0,0,4,2,0,0,245.136,-78.279,35.006,-0.540650174,1.879338382,21.523,-0.053273,-0.001235,3.052635,2.932951,0.06498,0.053423447,2.73541,3.016306,0.228734,0.06717929,3.9555,0.988875,3.9501,0.987525,3.9518
71,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,2,-1.882691292,36.0135,4.210989197,2,2,0,0,4,2,0,0,246.93,-97.556,41.422,-0.242334991,1.351507511,28.557,-0.110917,-0.02184,3.095164,2.947985,0.065092,0.054969368,2.791443,3.0056,0.207855,0.07130953,3.8761,0.969025,3.919,0.97975,3.8938
72,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,3,-1.438541752,30.0565,4.108414995,2,2,0,0,4,2,0,0,246.334,-91.003,27.001,0.114032814,0.853523941,21.0205,-0.133817,-0.040885,3.096447,2.967559,0.066939,0.054163506,2.785182,3.023289,0.214177,0.050168716,3.9305,0.982625,3.9399,0.984975,3.9394
73,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,4,-0.537612446,23.2185,4.245208297,2,2,0,0,4,2,0,0,244.657,-82.488,45.729,-0.314745566,1.46885027,30.6985,-0.040824,-0.051362,3.003102,2.955807,0.07862,0.056264862,2.74616,3.025776,0.256707,0.06431713,3.9618,0.99045,3.9376,0.9844,3.9009
74,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,1,-1.25101611,31.1285,4.158375036,2,2,0,0,4,2,0,0,245.593,-91.334,20.272,-0.229873717,1.331932474,14.039,-0.070572,-0.079368,3.041937,2.940947,0.084086,0.050811934,2.756728,3.027255,0.270998,0.019816414,4.0397,1.009925,3.9419,0.985475,3.9202
75,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,2,-2.00507527,35.7375,4.181332564,2,2,0,0,4,2,0,0,247.626,-97.976,33.958,0.505624595,0.423070461,29.761,-0.134737,-0.062812,3.090915,2.963957,0.076428,0.048144466,2.791795,3.017327,0.233721,0.038659485,3.9394,0.98485,3.925,0.98125,3.9019
76,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,3,-1.037448188,32.3725,4.175903433,2,2,0,0,4,2,0,0,248.091,-95.077,31.186,-0.288334509,1.425324599,21.1415,-0.101234,-0.021799,3.089194,2.945645,0.063674,0.056009585,2.775476,3.015854,0.212432,0.060347032,3.9274,0.98185,3.9389,0.984725,3.9308
77,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,4,-1.981963143,36.6815,4.178942449,2,2,0,0,4,2,0,0,247.764,-99.058,17.394,-0.453374727,1.712118476,11.074,-0.131087,-0.06229,3.089703,2.96013,0.077865,0.043064867,2.791103,3.014631,0.236095,0.031119726,3.9541,0.988525,3.94,0.985,3.9206
78,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,1,-0.66394725,23.7775,4.256320995,2,2,0,0,4,2,0,0,246.754,-85.144,28.136,-0.273528575,1.401293148,19.178,-0.078029,-0.025059,3.045205,2.9582,0.071417,0.051080367,2.759986,3.013089,0.231332,0.056951671,3.9065,0.976625,3.9416,0.9854,3.9295
79,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,2,-0.546593211,25.7575,4.244914831,2,2,0,0,4,2,0,0,246.599,-86.969,37.401,-0.614234914,2.029833016,22.3075,-0.093805,0.004892,3.07883,2.946522,0.065546,0.054801601,2.75244,3.001408,0.221663,0.060829729,3.9072,0.9768,3.9458,0.98645,3.9709
80,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,3,-1.569382329,28.2765,4.226143312,2,2,0,0,4,2,0,0,246.452,-89.341,34.683,-0.154052418,1.216521792,24.6765,-0.09906,-0.083716,3.023783,2.982311,0.088834,0.046065205,2.758447,3.019053,0.280511,0.04141772,4.0102,1.00255,3.9489,0.987225,3.9257
81,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,4,-0.885981027,24.6395,4.249671077,2,2,0,0,4,2,0,0,244.943,-84.195,30.922,-0.853696397,2.591007715,16.592,-0.079079,-0.098656,3.001047,2.98195,0.092032,0.046499209,2.738966,3.031682,0.299714,0.036404829,4.0526,1.01315,3.9586,0.98965,3.967
82,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,1,1.4940283,2.1025,4.152954082,2,2,0,0,4,2,0,0,244.82,-61.536,16.878,-0.402061856,1.619047619,10.962,0.009524,0.013302,2.977175,2.942204,0.068127,0.034829813,2.688013,3.019028,0.254186,0.054870137,3.991,0.99775,3.9625,0.990625,3.965
83,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,2,-0.708024694,26.6635,4.413644601,2,2,0,0,4,2,0,0,244.801,-86.077,48.772,-0.416796523,1.6453948,31.497,-0.070367,-0.002604,3.038509,2.953581,0.075059,0.058777643,2.749582,2.987952,0.243455,0.076065401,3.8756,0.9689,3.9397,0.984925,3.9362
84,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,3,-1.17235936,21.9065,4.112271593,2,2,0,0,4,2,0,0,246.246,-82.765,44.967,-0.492828074,1.786269292,28.185,-0.120148,-0.030066,3.082247,2.97078,0.06417,0.045207587,2.772104,3.029968,0.209722,0.061514332,3.9115,0.977875,3.9289,0.982225,3.929
85,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,4,-0.674472726,26.0735,4.425529256,2,2,0,0,4,2,0,0,244.328,-85.014,49.887,-0.072102953,1.098504765,36.516,-0.078636,-0.052634,3.019298,2.969872,0.085767,0.070669289,2.749221,3.006875,0.273179,0.058424119,3.9209,0.980225,3.9231,0.980775,3.9046
86,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,1,-0.125629099,17.4855,4.1742025,2,2,0,0,4,2,0,0,247.418,-79.515,33.593,-0.088381508,1.121419078,24.4525,-0.049774,-0.00378,3.033924,2.948843,0.064098,0.039784662,2.734591,3.020772,0.226979,0.08008263,3.9268,0.9817,3.9362,0.98405,3.93
87,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,2,-2.527496452,37.2195,4.289610315,2,2,0,0,4,2,0,0,245.742,-97.574,39.768,-0.010510964,1.014063893,29.7215,-0.164923,-0.068499,3.075217,2.998683,0.08706,0.050739546,2.772471,3.000885,0.270858,0.052737743,3.9477,0.986925,3.9434,0.98585,3.9542
88,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,3,0.398626169,13.1385,4.188070991,2,2,0,0,4,2,0,0,244.901,-72.652,41.279,0.259962693,0.68102372,33.642,0.024111,-0.04663,2.962094,2.931103,0.07896,0.040982842,2.707594,3.028301,0.282914,0.056605094,4.0407,1.010175,3.9388,0.9847,3.9199
89,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,4,-1.00358566,30.0155,4.347424126,2,2,0,0,4,2,0,0,245.516,-90.143,51.76,-0.185162287,1.263123215,36.424,-0.109611,-0.021071,3.076482,2.947542,0.082036,0.058163684,2.761842,2.983854,0.25353,0.04457003,3.8824,0.9706,3.9143,0.978575,3.9263
90,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,2,-8.145360942,138.5335,3.13437785,1,2,0,0,2,2,0,0,253.003,-206.148,245.668,0.160183663,0.797247654,194.089,-0.026495,-0.034262,3.072395,2.875436,0.074228,0.007651525,2.780226,2.988884,0.244034,0.08108472,3.9107,1.303566667,3.8543,1.284766667,3.8847
91,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,3,-8.147904855,138.5355,3.134370495,1,2,0,0,2,2,0,0,253.003,-206.151,245.67,0.160174217,0.797259004,194.09,-0.02642,-0.034256,3.072337,2.87542,0.074227,0.007549467,2.78023,2.988879,0.244029,0.080940749,3.9107,1.303566667,3.8544,1.2848,3.8847
92,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,4,-8.148948809,138.5355,3.134363388,1,2,0,0,2,2,0,0,253.004,-206.152,245.669,0.160170799,0.797263111,194.089,-0.026522,-0.034259,3.072442,2.875418,0.074228,0.007560053,2.780232,2.988881,0.244029,0.080951228,3.9107,1.303566667,3.8544,1.2848,3.8847
93,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,5,-8.146948809,138.5335,3.134376719,1,2,0,0,2,2,0,0,253.004,-206.15,245.667,0.160188385,0.79724198,194.0885,-0.026447,-0.034262,3.072382,2.875402,0.074228,0.007664553,2.780227,2.988884,0.244033,0.081084144,3.9107,1.303566667,3.8542,1.284733333,3.8845
94,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,6,-8.146904855,138.5345,3.13437178,1,2,0,0,2,2,0,0,253.003,-206.15,245.671,0.160169495,0.797264678,194.0905,-0.026477,-0.034256,3.072411,2.875404,0.074227,0.007554238,2.780229,2.988878,0.24403,0.080941631,3.9107,1.303566667,3.8543,1.284766667,3.8847
95,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,7,-8.146361082,138.5345,3.134365659,1,2,0,0,2,2,0,0,253.002,-206.149,245.67,0.160166076,0.797268786,194.0895,-0.026455,-0.034258,3.072423,2.875369,0.074228,0.007572313,2.780229,2.98888,0.244031,0.080952382,3.9107,1.303566667,3.8543,1.284766667,3.8847
96,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_01.xyz,3,1,2,-8.969581989,143.5785,3.136698661,1,2,0,0,2,2,0,0,253.43,-211.621,245.412,0.148167164,0.811741682,193.1495,-0.039199,-0.034824,3.084359,2.876634,0.073815,0.00620272,2.793761,2.984556,0.236508,0.076801755,3.8899,1.296633333,3.8507,1.283566667,3.8811
97,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_01.xyz,3,1,3,-8.065164136,138.2945,3.12802448,1,2,0,0,2,2,0,0,253.617,-206.524,241.096,0.140018914,0.821633032,189.2615,-0.037305,-0.043533,3.073878,2.883158,0.075758,0.005787207,2.782146,2.992822,0.247019,0.080934549,3.9309,1.3103,3.8643,1.2881,3.9008
98,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_01.xyz,3,1,4,-7.847729522,136.2115,3.140090797,1,2,0,0,2,2,0,0,253.26,-204.084,240.197,0.171771504,0.78337468,190.4625,-0.019359,-0.039274,3.062125,2.876791,0.07591,0.007210476,2.776618,2.990679,0.250046,0.082850037,3.9227,1.307566667,3.8556,1.2852,3.8809
99,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_01.xyz,3,1,5,-7.917666755,135.5065,3.144179208,1,2,0,0,2,2,0,0,252.894,-203.012,239.673,0.177562763,0.776479301,190.394,-0.030708,-0.036249,3.07195,2.879096,0.075155,0.007881923,2.77705,2.989973,0.247595,0.080170868,3.9082,1.302733333,3.8515,1.283833333,3.884
100,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_01.xyz,3,1,6,-7.776229968,136.4215,3.137543426,1,2,0,0,2,2,0,0,252.802,-203.836,246.326,0.170156622,0.785301937,195.223,-0.01461,-0.03356,3.062123,2.873174,0.074827,0.007996936,2.772668,2.989354,0.249636,0.084232062,3.923,1.307666667,3.8574,1.2858,3.8791
101,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_01.xyz,3,1,7,-8.309037698,140.5505,3.132081546,1,2,0,0,2,2,0,0,253.103,-208.265,251.842,0.137078009,0.825215683,197.512,-0.026714,-0.029023,3.076474,2.873147,0.072741,0.008968913,2.779597,2.987957,0.240669,0.081615164,3.9046,1.301533333,3.8532,1.2844,3.8915
102,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_02.xyz,3,2,2,-7.753527627,136.1805,3.122508016,1,2,0,0,2,2,0,0,253.398,-204.19,235.941,0.142692453,0.818381907,185.3725,-0.043935,-0.05286,3.072571,2.889593,0.077155,0.006027494,2.77925,2.998054,0.253263,0.081791798,3.9611,1.320366667,3.8815,1.293833333,3.9171
103,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_02.xyz,3,2,3,-9.249993652,144.8175,3.132897797,1,2,0,0,2,2,0,0,253.654,-213.084,252.163,0.143109814,0.817874879,198.144,-0.023871,-0.02632,3.08082,2.866863,0.07192,0.006982398,2.793474,2.981787,0.231496,0.078831426,3.8711,1.290366667,3.8359,1.278633333,3.8726
104,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_02.xyz,3,2,4,-8.603592403,141.3895,3.126348797,1,2,0,0,2,2,0,0,253.479,-209.481,247.731,0.119762969,0.846446067,193.2155,-0.049147,-0.035237,3.088625,2.882477,0.073652,0.00776026,2.787245,2.988088,0.239342,0.077174157,3.9037,1.301233333,3.8565,1.2855,3.9019
105,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_02.xyz,3,2,5,-7.619608856,135.0065,3.137008021,1,2,0,0,2,2,0,0,252.068,-201.687,241.903,0.210344642,0.737916435,194.148,0.000714,-0.041911,3.052598,2.866487,0.07565,0.010563441,2.77047,2.9947,0.254452,0.08569706,3.9526,1.317533333,3.8685,1.2895,3.87
106,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_02.xyz,3,2,6,-8.704002547,140.3715,3.127801169,1,2,0,0,2,2,0,0,253.608,-208.591,249.645,0.137142743,0.825136752,195.793,-0.043092,-0.024019,3.091781,2.875286,0.071728,0.009136759,2.785499,2.984238,0.234097,0.078263189,3.8735,1.291166667,3.8289,1.2763,3.8885
107,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_02.xyz,3,2,7,-8.402888868,139.2555,3.136589116,1,2,0,0,2,2,0,0,253.361,-207.229,240.457,0.163251642,0.793564774,190.1565,-0.020268,-0.040778,3.06379,2.876395,0.075569,0.009285954,2.784792,2.988667,0.245946,0.080021489,3.9195,1.3065,3.8606,1.286866667,3.8789
108,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_03.xyz,3,3,2,-8.055650819,138.2175,3.127776115,1,2,0,0,2,2,0,0,252.574,-205.404,250.491,0.151386677,0.807847539,197.3485,-0.026644,-0.031935,3.076367,2.873026,0.07288,0.010753675,2.773274,2.993142,0.2442,0.082857317,3.9278,1.309266667,3.8678,1.289266667,3.9013
109,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_03.xyz,3,3,3,-9.232522567,143.2605,3.15091865,1,2,0,0,2,2,0,0,252.1,-209.973,251.513,0.207873947,0.740795368,201.7055,-0.018143,-0.018312,3.074675,2.867432,0.071746,0.009687865,2.789782,2.976005,0.232867,0.076635807,3.8578,1.285933333,3.8446,1.281533333,3.8728
110,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_03.xyz,3,3,4,-7.694759568,134.8515,3.130557883,1,2,0,0,2,2,0,0,252.414,-201.878,252.337,0.17505558,0.779461397,200.296,-0.01268,-0.017875,3.073729,2.863098,0.071518,0.013357576,2.76438,2.987779,0.244016,0.085265915,3.9079,1.302633333,3.8393,1.279766667,3.8808
111,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_03.xyz,3,3,5,-7.190333386,131.9715,3.155676151,1,2,0,0,2,2,0,0,252.956,-199.54,234.623,0.219462713,0.727330015,188.84,-0.015459,-0.043407,3.050981,2.881197,0.07855,0.005203149,2.766894,2.990038,0.262948,0.087072569,3.9436,1.314533333,3.8562,1.2854,3.8643
112,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_03.xyz,3,3,6,-7.675439567,135.9765,3.143116309,1,2,0,0,2,2,0,0,254.013,-204.602,237.823,0.103425657,0.866694848,184.5165,-0.037854,-0.046247,3.059595,2.896182,0.077453,0.00377224,2.775983,2.994341,0.253396,0.080260292,3.924,1.308,3.8744,1.291466667,3.9167
113,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_03.xyz,3,3,7,-8.384544948,141.8435,3.144155579,1,2,0,0,2,2,0,0,254.231,-210.686,246.179,0.131891835,0.831549949,192.7515,-0.034424,-0.03437,3.071907,2.882015,0.075994,0.00757249,2.784207,2.982414,0.246401,0.083056553,3.9003,1.3001,3.8509,1.283633333,3.8787
114,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_04.xyz,3,4,2,-9.22556683,144.8445,3.100028583,1,2,0,0,2,2,0,0,253.117,-212.574,252.944,0.117891707,0.848754584,197.163,-0.050767,-0.035272,3.103602,2.872174,0.070776,0.014491721,2.79406,2.992305,0.229583,0.075992114,3.919,1.306333333,3.8597,1.286566667,3.9119
115,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_04.xyz,3,4,3,-10.48132666,149.5485,3.12597282,1,2,0,0,2,2,0,0,253.694,-217.856,250.083,0.159686984,0.797844553,197.546,-0.027187,-0.025406,3.087715,2.864386,0.070909,0.006958885,2.809692,2.975527,0.221947,0.07378471,3.8437,1.281233333,3.8293,1.276433333,3.8694
116,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_04.xyz,3,4,4,-7.318060576,132.9355,3.112553166,1,2,0,0,2,2,0,0,253.446,-200.994,230.787,0.135254585,0.827440379,180.894,-0.050242,-0.057472,3.073823,2.893769,0.077976,0.009457394,2.774795,3.001444,0.258029,0.081161502,3.979,1.326333333,3.8906,1.296866667,3.9307
117,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_04.xyz,3,4,5,-7.595577161,135.4355,3.135405574,1,2,0,0,2,2,0,0,253.0,-203.048,242.38,0.179511511,0.774164666,192.6625,0.000571,-0.042866,3.044067,2.874076,0.076644,0.006884475,2.771034,2.991455,0.257429,0.086591423,3.9535,1.317833333,3.8684,1.289466667,3.8683
118,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_04.xyz,3,4,6,-9.61162594,145.7245,3.115949847,1,2,0,0,2,2,0,0,253.538,-213.875,262.027,0.102260454,0.868147171,203.219,-0.046415,-0.01268,3.106292,2.868091,0.067954,0.014613633,2.792358,2.980528,0.221206,0.074504665,3.842,1.280666667,3.8158,1.271933333,3.8905
119,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_04.xyz,3,4,7,-9.191793879,144.1305,3.119113194,1,2,0,0,2,2,0,0,251.808,-210.551,250.537,0.216171663,0.731144123,201.4425,-0.010627,-0.032624,3.079385,2.85487,0.072073,0.011776014,2.792231,2.985852,0.234982,0.079660396,3.9179,1.305966667,3.8503,1.283433333,3.8559
120,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_05.xyz,3,5,2,-9.116847462,142.4165,3.135513124,1,2,0,0,2,2,0,0,253.806,-210.835,233.82,0.174151056,0.780538414,185.545,-0.041993,-0.042869,3.080649,2.879793,0.076964,0.003101072,2.797345,2.98181,0.243094,0.077926346,3.9102,1.3034,3.8534,1.284466667,3.8701
121,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_05.xyz,3,5,3,-8.362071921,136.6075,3.133143053,1,2,0,0,2,2,0,0,252.955,-204.175,244.236,0.154277011,0.804358323,192.597,-0.03,-0.027385,3.087659,2.86688,0.07118,0.015937756,2.777716,2.992623,0.236482,0.079656423,3.8932,1.297733333,3.8334,1.2778,3.8864
122,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_05.xyz,3,5,4,-7.769367321,135.0695,3.135548732,1,2,0,0,2,2,0,0,253.65,-203.332,235.968,0.155529563,0.802848225,186.151,-0.010904,-0.044727,3.0447,2.883353,0.078159,0.009278034,2.77383,2.988287,0.259269,0.085305278,3.9557,1.318566667,3.8688,1.2896,3.8793
123,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_05.xyz,3,5,5,-7.98438828,135.7795,3.128290892,1,2,0,0,2,2,0,0,253.48,-203.872,236.942,0.112500106,0.855421556,184.3705,-0.041776,-0.041242,3.080581,2.882175,0.074542,0.009133841,2.776565,2.994672,0.247636,0.079049545,3.9359,1.311966667,3.8661,1.2887,3.9044
