,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_HCH,no_HYH,no_HYC,no_HYN,no_HYO,dist_HC,shift_low_neighbor_C,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_loew_s,orb_charge_loew_p,BO_loew,BO_mayer,mayer_VA
6847,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/095/095_09.xyz,95,9,5,-0.265250698,7.8355,3.79476775,2,1,1,0,0,1.328712787,60.5095,22.797,0.798,10.919,0.185822878,0.766687748,8.6965,0.096969,0.072369,0.875236,0.026506,0.844955,0.074744,0.8457,0.938,0.9875
6848,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/095/095_09.xyz,95,9,7,-0.240030159,9.7725,3.691731486,2,1,1,0,0,1.37740863,91.6365,22.0,-0.342,12.748,-0.124411672,1.173059087,9.1645,0.127662,0.085699,0.845554,0.025669,0.835879,0.071678,0.8734,0.962,0.9797
6849,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/095/095_09.xyz,95,9,8,-0.301083288,6.4395,3.691731486,2,1,1,0,0,1.185434967,91.6365,25.954,-0.963,10.033,-0.352137945,1.531958142,6.6415,0.101457,0.038343,0.861188,0.035494,0.839949,0.1084,0.9319,0.9683,0.9996
6850,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_00.xyz,96,0,3,-0.418547191,6.2245,3.979730678,1,0,1,0,0,1.091335176,93.6995,28.288,-3.082,8.364,-0.031085605,1.041881443,6.208,0.10203,0.003564,0.852318,0.043167,0.841291,0.136044,0.9764,0.9857,0.9871
6851,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_00.xyz,96,0,6,0.000259372,1.7875,4.138290513,3,2,1,0,0,1.09410857,34.2585,28.295,1.348,10.81,0.574283071,0.357316631,9.6595,0.050429,0.037453,0.905062,0.042274,0.820707,0.123408,0.9443,0.9858,1.0177
6852,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_00.xyz,96,0,7,0.001259372,1.7875,4.138290513,3,2,1,0,0,1.094108239,34.2585,28.295,1.348,10.81,0.574283071,0.357316631,9.6595,0.050429,0.037453,0.905061,0.042274,0.820707,0.123408,0.9443,0.9858,1.0177
6853,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_00.xyz,96,0,8,-0.078127103,2.1125,4.138290513,3,2,1,0,0,1.092332855,34.2585,28.84,0.477,6.631,0.634142663,0.302016765,6.0245,0.05928,0.036096,0.897152,0.041343,0.822897,0.122439,0.9492,0.9977,1.0272
6854,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_01.xyz,96,1,3,-0.393810188,6.4985,3.983790964,1,0,1,0,0,1.110734444,83.7645,27.697,-2.765,9.42,0.024203822,0.967986521,7.122,0.097068,0.009216,0.857427,0.04308,0.841649,0.131216,0.962,0.9844,0.9894
6855,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_01.xyz,96,1,6,0.010759505,2.0705,4.160109373,3,2,1,0,0,1.104527113,34.6755,27.843,1.517,10.88,0.605514706,0.328234934,9.807,0.055352,0.040399,0.900801,0.041652,0.821524,0.120416,0.9422,0.9857,1.0166
6856,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_01.xyz,96,1,7,0.007171805,2.0365,4.160109373,3,2,1,0,0,1.10727742,34.6755,27.825,1.569,10.948,0.577274388,0.354509243,9.791,0.050125,0.04006,0.905901,0.041773,0.821805,0.120589,0.9394,0.9853,1.0161
6857,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_01.xyz,96,1,8,-0.055846292,2.5395,4.160109373,3,2,1,0,0,1.114336413,34.6755,28.072,0.82,6.919,0.704292528,0.239484979,6.4075,0.063694,0.042457,0.894042,0.040135,0.82421,0.11636,0.9406,0.9947,1.0253
6858,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_02.xyz,96,2,3,-0.406810188,6.2055,3.980927577,1,0,1,0,0,1.087505005,87.2375,28.241,-3.017,9.257,-0.123906233,1.172325721,6.656,0.096785,-0.001307,0.85623,0.04444,0.843168,0.13863,0.9826,0.9887,0.9909
6859,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_02.xyz,96,2,6,0.024776848,2.6445,4.134376312,3,2,1,0,0,1.146307037,32.3395,26.937,1.849,11.094,0.533080945,0.396469027,9.799,0.055081,0.056165,0.903371,0.039523,0.821471,0.107481,0.9139,0.9819,1.0143
6860,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_02.xyz,96,2,7,-0.00387217,0.9265,4.134376312,3,2,1,0,0,1.06170457,32.3395,29.159,1.345,11.016,0.61238199,0.321907825,9.9485,0.043983,0.024926,0.909473,0.044137,0.819585,0.134388,0.9632,0.99,1.0205
6861,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_02.xyz,96,2,8,-0.092556674,0.6205,4.134376312,3,2,1,0,0,1.031271194,32.3395,30.652,0.158,6.544,0.694376528,0.248180013,6.044,0.044991,0.010025,0.908192,0.044294,0.821622,0.144061,0.9853,1.0033,1.033
6862,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_03.xyz,96,3,3,-0.37933666,6.2175,3.956051231,1,0,1,0,0,1.105322171,87.2285,28.289,-3.077,8.952,0.000893655,0.998808815,6.716,0.103489,-0.001797,0.851029,0.043027,0.847854,0.135504,0.9855,0.9831,0.9888
6863,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_03.xyz,96,3,6,-0.01540784,2.7515,4.061673416,3,2,1,0,0,1.131078527,50.2155,28.07,0.609,9.674,0.489559644,0.438829315,8.4395,0.052799,0.036741,0.904918,0.040233,0.831253,0.116181,0.9557,0.9925,1.0129
6864,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_03.xyz,96,3,7,-0.01145148,2.6745,4.061673416,3,2,1,0,0,1.106613998,50.2155,28.363,0.393,9.38,0.608742004,0.325258493,8.4625,0.071017,0.032694,0.886076,0.040806,0.829806,0.120309,0.9726,0.9901,1.0148
6865,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_03.xyz,96,3,8,-0.097557502,2.8075,4.061673416,3,2,1,0,0,1.108696263,50.2155,28.677,-0.054,5.532,0.61352133,0.32086043,4.9975,0.063963,0.029992,0.893277,0.040648,0.830532,0.122111,0.9703,1.0012,1.0273
6866,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_04.xyz,96,4,3,-0.36873133,7.3845,3.964492761,1,0,1,0,0,1.161007443,82.1545,26.851,-2.805,9.86,0.088032454,0.885969522,7.612,0.103712,0.017574,0.853266,0.040828,0.847373,0.119992,0.9524,0.9809,0.9896
6867,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_04.xyz,96,4,6,0.00077687,1.5775,4.107845409,3,2,1,0,0,1.065422248,33.5305,28.998,0.854,10.812,0.530706622,0.398753078,9.5435,0.054994,0.026236,0.89853,0.044148,0.818487,0.134637,0.9678,0.9926,1.0223
6868,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_04.xyz,96,4,7,0.022206515,2.6175,4.107845409,3,2,1,0,0,1.152171288,33.5305,27.44,1.373,10.334,0.503193342,0.425446108,9.0505,0.044438,0.056328,0.913648,0.039865,0.819492,0.109364,0.9096,0.9841,1.0129
6869,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_04.xyz,96,4,8,-0.090363787,0.3615,4.107845409,3,2,1,0,0,1.013400994,33.5305,30.513,0.556,6.942,0.694324402,0.248225844,6.4115,0.046448,-0.004024,0.906864,0.044204,0.826196,0.151709,1.0066,1.0047,1.0366
6870,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_05.xyz,96,5,3,-0.419107818,4.7875,3.980804383,1,0,1,0,0,1.025353905,87.0015,30.011,-3.368,7.111,0.243144424,0.70011274,5.7655,0.096871,-0.017067,0.85542,0.044931,0.837691,0.154758,0.9904,0.9765,0.9732
6871,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_05.xyz,96,5,6,-0.013380428,1.5825,4.183094046,3,2,1,0,0,1.080154031,33.2135,28.208,1.639,11.093,0.705580096,0.238359364,10.2765,0.035682,0.030008,0.917446,0.044487,0.813903,0.135972,0.9387,0.9725,1.0163
6872,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_05.xyz,96,5,7,0.019602275,3.3255,4.183094046,3,2,1,0,0,1.139749844,33.2135,26.471,1.634,10.815,0.635876098,0.3004425,9.8305,0.084669,0.061159,0.874688,0.038662,0.816117,0.107606,0.9146,0.9744,1.0124
6873,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_05.xyz,96,5,8,-0.058152857,3.7545,4.183094046,3,2,1,0,0,1.159338749,33.2135,27.451,0.224,6.761,0.532909333,0.396634012,5.9715,0.074188,0.061441,0.885221,0.038573,0.818343,0.105703,0.9018,0.988,1.0205
6874,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_06.xyz,96,6,3,-0.331730745,7.9475,3.941776673,1,0,1,0,0,1.200461052,83.8295,25.317,-1.834,9.014,0.542933215,0.387024048,7.984,0.112919,0.035201,0.848203,0.036938,0.843709,0.108133,0.9164,0.9621,0.9797
6875,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_06.xyz,96,6,6,0.030093121,2.1575,4.053764114,3,2,1,0,0,1.103199057,39.9085,27.473,1.8,10.962,0.665207079,0.274030564,10.0445,0.050937,0.036371,0.904912,0.041964,0.821491,0.124228,0.9437,0.9815,1.0129
6876,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_06.xyz,96,6,7,-0.010073395,1.9175,4.053764114,3,2,1,0,0,1.062403277,39.9085,28.833,0.679,9.569,0.729543317,0.217552118,8.922,0.068916,0.023866,0.884352,0.044383,0.819916,0.135336,0.9767,0.9927,1.0151
6877,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_06.xyz,96,6,8,-0.020548309,4.8875,4.053764114,3,2,1,0,0,1.25385527,39.9085,25.235,1.309,7.121,0.693863221,0.248631387,6.576,0.074195,0.073041,0.89286,0.031393,0.833494,0.0835,0.8854,0.9767,1.0111
6878,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_07.xyz,96,7,3,-0.414055451,5.4055,3.996641738,1,0,1,0,0,1.045132517,92.2275,29.247,-3.223,7.281,0.289658014,0.647795591,5.988,0.107289,0.002506,0.846633,0.043489,0.831132,0.144237,0.9609,0.9693,0.9664
6879,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_07.xyz,96,7,6,-0.041169423,1.3495,4.249916647,3,2,1,0,0,1.068171822,17.0555,28.402,1.679,11.718,0.592421915,0.34036488,10.524,0.042984,0.053728,0.909416,0.04506,0.790311,0.134427,0.8858,0.9573,1.0258
6880,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_07.xyz,96,7,7,-0.0567398,-0.3045,4.249916647,3,2,1,0,0,1.013083496,17.0555,30.105,1.629,12.118,0.739230896,0.209216102,11.328,0.015436,0.021361,0.934445,0.047282,0.792078,0.158889,0.9292,0.9573,1.027
6881,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_07.xyz,96,7,8,-0.075231542,2.5875,4.249916647,3,2,1,0,0,1.103676031,17.0555,27.405,1.438,8.691,0.533770567,0.3958062,7.678,0.079826,0.062169,0.877517,0.040515,0.807879,0.112493,0.8887,0.9747,1.0237
6882,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_08.xyz,96,8,3,-0.422889363,7.2125,3.956851934,1,0,1,0,0,1.09983608,86.3305,28.932,-4.714,12.814,-0.449976588,1.705839148,8.169,0.085403,-0.022361,0.865243,0.046827,0.849619,0.152923,0.9958,0.994,1.0059
6883,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_08.xyz,96,8,6,0.002583205,2.3685,4.051867615,3,2,1,0,0,1.092493113,38.4905,29.26,-0.198,10.783,0.337475656,0.595531844,8.997,0.081837,0.037332,0.872971,0.043127,0.821971,0.122899,0.9567,0.9836,1.0198
6884,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_08.xyz,96,8,7,-0.067329098,0.7575,4.051867615,3,2,1,0,0,1.050833147,38.4905,31.098,-0.425,10.164,0.160763479,0.79655108,8.0315,0.039026,0.015788,0.910798,0.047664,0.813345,0.148109,0.9687,1.0054,1.0324
6885,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_08.xyz,96,8,8,-0.214127335,-0.7075,4.051867615,3,2,1,0,0,0.971727371,38.4905,33.988,-1.85,6.016,0.038896277,0.9488021,4.5705,-0.003828,-0.04619,0.951513,0.049446,0.814821,0.197514,1.029,1.0141,1.0522
6886,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_09.xyz,96,9,3,-0.501783172,3.0585,3.967652044,1,0,1,0,0,0.946275717,81.9535,32.393,-4.021,8.297,-0.346510787,1.522347384,5.504,0.096141,-0.072141,0.853434,0.047247,0.851804,0.185367,1.0747,0.9734,0.9573
6887,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_09.xyz,96,9,6,-0.004029961,2.7185,4.142597071,3,2,1,0,0,1.162063053,29.8695,26.707,2.005,10.675,0.668384075,0.271195097,9.79,0.023477,0.047164,0.932508,0.041894,0.816526,0.121354,0.9111,0.9669,1.0101
6888,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_09.xyz,96,9,7,0.028514209,4.0635,4.142597071,3,2,1,0,0,1.193418764,29.8695,25.166,2.2,11.091,0.572085475,0.359382099,9.9045,0.073671,0.064673,0.885657,0.038801,0.815733,0.106614,0.9087,0.9777,1.0176
6889,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/096/096_09.xyz,96,9,8,-0.064976276,0.3565,4.142597071,3,2,1,0,0,0.985261826,29.8695,30.831,0.243,7.998,0.75243811,0.197920832,7.503,0.083876,-0.020676,0.865389,0.048062,0.821851,0.168605,1.0462,1.0033,1.0347
6890,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_00.xyz,97,0,5,-0.236934156,4.0155,4.014418021,2,1,1,0,0,1.09216181,57.9525,30.092,-2.677,10.262,0.248294679,0.694246115,8.3335,0.062697,0.023719,0.891512,0.043406,0.832028,0.125637,0.9548,0.9995,1.0145
6891,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_00.xyz,97,0,6,-0.275820275,4.3165,4.014418021,2,1,1,0,0,1.093239682,57.9525,28.652,-1.537,10.734,0.171790572,0.783351936,8.5115,0.077606,0.024251,0.877339,0.042707,0.829059,0.128229,0.9565,0.983,0.9911
6892,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_00.xyz,97,0,7,-0.400715808,5.4765,3.039252116,2,1,1,0,0,1.085283311,129.5925,29.012,-3.058,6.156,0.439896036,0.488477522,5.294,0.068708,0.028937,0.887766,0.041504,0.828468,0.124743,0.9686,0.9993,1.0087
6893,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_00.xyz,97,0,8,-0.414698175,5.6115,3.039252116,2,1,1,0,0,1.087354439,129.5925,30.962,-5.143,7.407,0.161873903,0.795217763,5.855,0.050233,0.026376,0.90531,0.042414,0.831298,0.124477,0.9623,1.0044,1.0199
6894,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_00.xyz,97,0,9,-0.461549222,6.4235,3.089635942,1,0,2,0,0,1.088724625,149.5355,30.698,-5.691,5.933,0.280296646,0.658205734,4.8655,0.060457,0.031938,0.896796,0.040646,0.824618,0.125397,0.9348,0.9991,1.0356
6895,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_01.xyz,97,1,5,-0.257521862,4.0645,4.012316311,2,1,1,0,0,1.088559546,55.7545,30.168,-2.802,10.635,0.27183827,0.66766295,8.699,0.059071,0.025171,0.894736,0.043792,0.829501,0.12648,0.9489,1.0015,1.0169
6896,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_01.xyz,97,1,6,-0.300864202,3.5675,4.012316311,2,1,1,0,0,1.059762147,55.7545,29.433,-1.57,10.562,0.180268888,0.773265853,8.3975,0.074021,0.014461,0.879614,0.043869,0.826815,0.137588,0.9686,0.9826,0.9903
6897,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_01.xyz,97,1,7,-0.449496439,5.5245,3.033218818,2,1,1,0,0,1.073177865,133.6305,29.534,-3.629,6.57,0.290106545,0.647298298,5.404,0.068948,0.02312,0.886739,0.042242,0.828866,0.129163,0.9801,1.0009,1.01
6898,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_01.xyz,97,1,8,-0.415049072,5.9425,3.033218818,2,1,1,0,0,1.104489267,133.6305,30.495,-5.007,7.598,0.125296131,0.839636149,5.9365,0.054999,0.031125,0.90158,0.041443,0.832348,0.119911,0.9587,1.003,1.0181
6899,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_01.xyz,97,1,9,-0.45909311,6.7815,3.090221321,1,0,2,0,0,1.109826814,153.1245,30.15,-5.501,5.907,0.316404266,0.618376723,4.8975,0.06501,0.038196,0.893371,0.039579,0.825033,0.120126,0.9254,0.9943,1.0324
6900,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_02.xyz,97,2,5,-0.217934156,3.6145,4.021001887,2,1,1,0,0,1.078237143,55.7135,30.153,-2.337,10.646,0.19650573,0.754099324,8.5075,0.064266,0.016109,0.889283,0.043995,0.833594,0.130546,0.9658,0.9964,1.0133
6901,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_02.xyz,97,2,6,-0.245995765,5.0685,4.021001887,2,1,1,0,0,1.128945755,55.7135,27.732,-1.37,11.49,0.132637076,0.83063844,8.9985,0.078507,0.034575,0.877944,0.041355,0.830562,0.118751,0.9391,0.9846,0.9925
6902,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_02.xyz,97,2,7,-0.404172013,4.6565,3.049123766,2,1,1,0,0,1.054182261,120.8715,29.894,-3.12,4.843,0.596531076,0.336548398,4.3545,0.060114,0.019318,0.894971,0.04281,0.82743,0.132937,0.9736,1.0013,1.0106
6903,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_02.xyz,97,2,8,-0.346636858,5.4065,3.049123766,2,1,1,0,0,1.109832857,120.8715,30.286,-4.262,5.888,0.58763587,0.344821057,5.281,0.04358,0.036493,0.913576,0.040873,0.830996,0.116293,0.9342,1.0021,1.0184
6904,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_02.xyz,97,2,9,-0.398830008,6.1765,3.090775132,1,0,2,0,0,1.097099284,139.3965,30.225,-4.971,5.091,0.217442546,0.72967033,4.095,0.056604,0.037963,0.901206,0.040108,0.82279,0.121808,0.9175,0.9956,1.0334
6905,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_03.xyz,97,3,5,-0.253960722,3.1095,4.005618423,2,1,1,0,0,1.060263728,57.2795,31.162,-2.841,10.011,0.257017281,0.684352573,8.1515,0.050129,0.008943,0.901474,0.045831,0.832703,0.137135,0.9768,1.0062,1.0218
6906,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_03.xyz,97,3,6,-0.29982918,3.8075,4.005618423,2,1,1,0,0,1.064376319,57.2795,29.565,-1.942,11.283,0.187804662,0.764346085,8.992,0.075702,0.010761,0.876509,0.045263,0.830162,0.138356,0.9793,0.9881,0.9956
6907,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_03.xyz,97,3,7,-0.451364847,5.0695,3.032863732,2,1,1,0,0,1.042009219,125.5785,30.625,-4.264,6.454,0.134490239,0.828373702,5.0575,0.061839,0.013429,0.892583,0.043434,0.82732,0.137791,0.9884,1.0037,1.0132
6908,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_03.xyz,97,3,8,-0.366592868,5.8305,3.032863732,2,1,1,0,0,1.109630977,125.5785,30.499,-4.899,8.121,0.433567295,0.494907474,6.971,0.049103,0.037048,0.907412,0.041478,0.828141,0.118371,0.9394,1.0035,1.0184
6909,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_03.xyz,97,3,9,-0.524417779,5.2505,3.087448795,1,0,2,0,0,1.022822546,146.1685,32.962,-6.782,7.038,0.087809037,0.88625069,5.433,0.038669,0.001871,0.9153,0.04366,0.825734,0.148378,0.9739,1.0121,1.0446
6910,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_04.xyz,97,4,5,-0.2370923,4.2865,3.98070612,2,1,1,0,0,1.122549557,67.6775,30.082,-2.938,9.491,0.318512275,0.616078232,7.874,0.058337,0.032519,0.897361,0.042065,0.833022,0.117944,0.9436,1.0006,1.0147
6911,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_04.xyz,97,4,6,-0.353013469,2.1815,3.98070612,2,1,1,0,0,0.997743053,67.6775,32.094,-2.845,8.713,0.284058304,0.654015517,7.1535,0.064794,-0.025453,0.886093,0.046305,0.835581,0.162158,1.033,0.9931,0.9931
6912,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_04.xyz,97,4,7,-0.445926034,4.6205,3.028288703,2,1,1,0,0,1.028207684,120.4585,30.616,-3.806,8.076,0.29346211,0.643582224,6.6495,0.05831,0.008373,0.89516,0.04424,0.822965,0.145404,0.9894,1.0042,1.0122
6913,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_04.xyz,97,4,8,-0.400083825,5.5405,3.028288703,2,1,1,0,0,1.071857662,120.4585,31.523,-5.633,7.889,0.157561161,0.800401445,6.2275,0.048058,0.026856,0.906462,0.043408,0.826428,0.127753,0.9582,1.0018,1.0221
6914,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_04.xyz,97,4,9,-0.476978867,6.5325,3.059729657,1,0,2,0,0,1.080639867,155.1995,31.21,-6.313,7.068,0.176570458,0.777659006,5.613,0.059223,0.02268,0.897368,0.041351,0.828274,0.130471,0.9525,1.0007,1.0329
6915,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_05.xyz,97,5,5,-0.198179028,3.6345,3.992472235,2,1,1,0,0,1.068448092,64.1615,30.33,-2.534,10.407,0.301816085,0.634363541,8.5905,0.072655,0.009572,0.880713,0.044175,0.834386,0.135379,0.9841,1.0028,1.0156
6916,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_05.xyz,97,5,6,-0.194977529,5.1035,3.992472235,2,1,1,0,0,1.120680091,64.1615,27.433,-1.106,9.811,0.09876669,0.872508388,7.6005,0.094108,0.0334,0.863315,0.040426,0.826886,0.123012,0.9546,0.9818,0.9888
6917,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_05.xyz,97,5,7,-0.359908621,5.4905,2.987241924,2,1,1,0,0,1.099466387,120.9385,28.459,-2.52,4.283,0.553583936,0.376872536,3.805,0.07,0.03201,0.886741,0.041311,0.830084,0.121031,0.9573,0.9949,1.0057
6918,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_05.xyz,97,5,8,-0.252066498,6.5935,2.987241924,2,1,1,0,0,1.203990178,120.9385,28.058,-3.22,4.833,0.679702048,0.261133603,4.446,0.054193,0.05211,0.908837,0.035342,0.8428,0.093795,0.9046,0.9898,1.0061
6919,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/097/097_05.xyz,97,5,9,-0.331233,7.2535,3.037784915,1,0,2,0,0,1.168526838,144.5685,28.492,-4.316,4.495,-0.131479422,1.183341089,3.2235,0.074727,0.055177,0.886944,0.036478,0.825983,0.105467,0.8952,0.9791,1.0196
